date,temp,hum,percp,wspeed,pm10
2023-03-26 06:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,18.0
2023-03-26 07:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,19.0
2023-03-26 08:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,19.0
2023-03-26 09:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,16.0
2023-03-26 10:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,11.0
2023-03-26 11:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,9.0
2023-03-26 12:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,9.0
2023-03-26 13:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,10.0
2023-03-26 14:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,9.0
2023-03-26 15:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,11.0
2023-03-26 16:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,13.0
2023-03-26 17:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,18.0
2023-03-26 18:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,15.0
2023-03-26 19:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-26 20:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-26 21:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,3.0
2023-03-26 22:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,2.0
2023-03-26 23:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,2.0
2023-03-27 00:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,3.0
2023-03-27 01:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,2.0
2023-03-27 02:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,2.0
2023-03-27 03:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-27 04:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,2.0
2023-03-27 05:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,3.0
2023-03-27 06:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-27 07:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-27 08:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,12.0
2023-03-27 09:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,14.0
2023-03-27 10:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,12.0
2023-03-27 11:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,9.0
2023-03-27 12:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-27 13:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-27 14:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-27 15:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-27 16:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-27 17:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,6.0
2023-03-27 18:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-27 19:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-27 20:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-27 21:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,3.0
2023-03-27 22:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-27 23:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,3.0
2023-03-28 00:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-28 01:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-28 02:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-28 03:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-28 04:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,8.0
2023-03-28 05:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,11.0
2023-03-28 06:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,20.0
2023-03-28 07:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,11.0
2023-03-28 08:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,4.0
2023-03-28 09:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,5.0
2023-03-28 10:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,7.0
2023-03-28 11:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,9.0
2023-03-28 12:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,10.0
2023-03-28 13:00:00,3.117746913580248,78.38194444444444,0.0443672839506172,8.475308641975309,
